"","X","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","time","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","match","file","Final_MR_O2_min"
"136",158,"11/1/21",2353,10.3177658319653,53210,1,65,"ZZm","12/31/2020","M","ZZ",5.931,45,"Data_01-12-2021_Pogona.exp.7","Data_01-12-2021_Pogona.exp",0.158734858953312
"137",159,"11/1/21",2353,15.324270442396,57410,1,65,"ZZm","12/31/2020","M","ZZ",5.931,45,"Data_01-12-2021_Pogona.exp.7","Data_01-12-2021_Pogona.exp",0.235758006806092
"138",162,"11/1/21",4013,8.03990482521734,12120,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.123690843464882
"139",163,"11/1/21",4013,8.25745307328233,16320,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.127037739588959
"140",164,"11/1/21",4013,8.03123973362765,20520,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.123557534363502
"141",165,"11/1/21",4013,8.06501269652574,24720,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.124077118408088
"142",166,"11/1/21",4013,8.04011444174792,28750,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.123694068334583
"143",167,"11/1/21",4013,8.05789775495425,32950,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.123967657768527
"144",168,"11/1/21",4013,7.87264215431505,37150,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.121117571604847
"145",169,"11/1/21",4013,8.2413758483314,41350,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.126790397666637
"146",170,"11/1/21",4013,8.48059728201648,45410,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.130470727415638
"147",171,"11/1/21",4013,9.75884103480964,49610,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.150136015920148
"148",172,"11/1/21",4013,9.86948870200827,53810,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.151838287723204
"149",173,"11/1/21",4013,9.76574983083564,58010,1,65,"ZZm","4/1/21","M","ZZ",5.15,45,"Data_01-12-2021_Pogona.exp.8","Data_01-12-2021_Pogona.exp",0.150242305089779
"150",176,"11/1/21",4153,17.4410965111157,10320,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.268324561709472
"151",177,"11/1/21",4153,15.9777366553451,14520,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.245811333159155
"152",178,"11/1/21",4153,14.4817150435384,18720,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.222795616054437
"153",179,"11/1/21",4153,13.7964781139874,22920,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.21225350944596
"154",180,"11/1/21",4153,14.6464743043084,26950,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.225330373912437
"155",181,"11/1/21",4153,14.5058337907111,31150,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.223166673703248
"156",182,"11/1/21",4153,14.0060457057557,35350,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.215477626242395
"157",183,"11/1/21",4153,13.8763664651583,39550,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.213482561002435
"158",184,"11/1/21",4153,16.6305632470266,43750,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.255854819185025
"159",185,"11/1/21",4153,35.8651763408181,47810,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.551771943704894
"160",186,"11/1/21",4153,39.676209977316,52010,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.610403230420246
"161",187,"11/1/21",4153,33.4711456182551,56210,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.514940701819309
"162",188,"11/1/21",4153,35.0302638352121,60410,1,65,"ZZm","12/29/2020","M","ZZ",7.039,46,"Data_01-12-2021_Pogona.exp.5","Data_01-12-2021_Pogona.exp",0.53892713592634
"163",191,"11/1/21",5530,10.4466538893023,9120,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.160717752143112
"164",192,"11/1/21",5530,9.88977344603664,13320,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.152150360708256
"165",193,"11/1/21",5530,9.67889719056506,17520,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.148906110624078
"166",194,"11/1/21",5530,9.7319474931882,21720,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.149722269125972
"167",195,"11/1/21",5530,9.67206075472114,25750,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.148800934688018
"168",196,"11/1/21",5530,9.84233951097359,29950,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.151420607861132
"169",197,"11/1/21",5530,10.351571818221,34150,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.159254951049554
"170",198,"11/1/21",5530,9.86891457146197,38350,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.151829454945569
"171",199,"11/1/21",5530,10.1958966915528,42550,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.156859949100812
"172",200,"11/1/21",5530,10.6495914221793,46610,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.163839868033528
"173",201,"11/1/21",5530,11.5096337498049,50810,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.177071288458537
"174",202,"11/1/21",5530,13.3458477749378,55010,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.205320734999043
"175",203,"11/1/21",5530,12.2736289624039,59210,1,65,"ZWf","4/1/21","F","ZW",6.009,45,"Data_01-12-2021_Pogona.exp.3","Data_01-12-2021_Pogona.exp",0.18882506096006
"176",206,"16/12/20",135,8.17450578591384,12203,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.125761627475598
"177",207,"16/12/20",135,8.44477138410835,16363,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.129919559755513
"178",208,"16/12/20",135,8.14632316523623,20542,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.125328048695942
"179",209,"16/12/20",135,7.95980673733217,24731,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.122458565189726
"180",210,"16/12/20",135,9.07525795462316,28865,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.139619353148049
"181",211,"16/12/20",135,8.77524056069648,33030,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.135003700933792
"182",212,"16/12/20",135,9.18574751014128,37189,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.141319192463712
"183",213,"16/12/20",135,10.4607513974071,41383,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.160934636883186
"184",214,"16/12/20",135,15.2553174692329,45568,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.234697191834352
"185",215,"16/12/20",135,23.8461509906965,49718,1,65,"ZZf","11/23/2020","F","ZZ",5.19,44,"Data_12-17-2020_Pogona.exp.8","Data_12-17-2020_Pogona.exp",0.366863861395331
"186",218,"16/12/20",152,3.52135867573274,5037,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0541747488574268
"187",219,"16/12/20",152,3.8652411702594,6799,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0594652487732215
"188",220,"16/12/20",152,4.55384986096078,8566,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0700592286301658
"189",221,"16/12/20",152,4.74665061904521,10370,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0730253941391571
"190",222,"16/12/20",152,4.46708690261031,12170,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0687244138863125
"191",223,"16/12/20",152,4.27681977182624,13966,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0657972272588652
"192",224,"16/12/20",152,4.31144048637663,15748,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0663298536365635
"193",225,"16/12/20",152,4.10846347427556,17559,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0632071303734701
"194",226,"16/12/20",152,4.16302819316605,19348,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.06404658758717
"195",227,"16/12/20",152,4.17335430141054,21107,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0642054507909314
"196",228,"16/12/20",152,4.11065487491205,22925,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0632408442294161
"197",229,"16/12/20",152,4.11169633033476,24692,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0632568666205348
"198",231,"16/12/20",152,4.17092412909178,28278,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0641680635244889
"199",232,"16/12/20",152,4.15383637067257,30045,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0639051749334242
"200",233,"16/12/20",152,4.17454935072208,31863,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0642238361649551
"201",234,"16/12/20",152,4.2454693064991,33620,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0653149124076785
"202",235,"16/12/20",152,4.18989365370113,35400,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0644599023646328
"203",236,"16/12/20",152,4.20996273884518,37200,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0647686575206951
"204",237,"16/12/20",152,4.31629942389074,39000,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.066404606521396
"205",238,"16/12/20",152,5.13679988630149,40836,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0790276905584845
"206",239,"16/12/20",152,6.71497501285171,42623,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.103307307890026
"207",240,"16/12/20",152,6.78890615264016,44427,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.104444710040618
"208",241,"16/12/20",152,8.08905085330955,46216,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.124446936204762
"209",242,"16/12/20",152,6.0932010675557,47982,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0937415548854723
"210",243,"16/12/20",152,5.69987126455173,49778,1,65,"ZZf","11/25/2020","F","ZZ",4.77,43,"Data_12-17-2020_Pogona_Mux2.exp.4","Data_12-17-2020_Pogona_Mux2.exp",0.0876903271469497
"211",246,"16/12/20",1205,4.37370862027688,9851,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.0672878249273366
"212",247,"16/12/20",1205,4.87817690420051,13975,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.0750488754492386
"213",248,"16/12/20",1205,4.59760483755645,18160,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.0707323821162531
"214",249,"16/12/20",1205,4.67283401907359,22314,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.0718897541395937
"215",250,"16/12/20",1205,4.72808079022254,26434,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.0727397044649622
"216",251,"16/12/20",1205,4.86903830356451,30667,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.0749082815933002
"217",252,"16/12/20",1205,5.06900959318915,34822,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.0779847629721408
"218",253,"16/12/20",1205,7.32554870195902,39011,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.112700749260908
"219",254,"16/12/20",1205,8.177933808432,43157,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.125814366283569
"220",255,"16/12/20",1205,12.2938804817482,47335,1,65,"ZZf","9/12/20","F","ZZ",5.7,46,"Data_12-17-2020_Pogona.exp.4","Data_12-17-2020_Pogona.exp",0.189136622796126
"221",258,"16/12/20",1210,9.23551834875601,9176,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.142084897673169
"222",259,"16/12/20",1210,9.32860264692735,13392,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.143516963798882
"223",260,"16/12/20",1210,9.23061885390146,17567,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.142009520829253
"224",261,"16/12/20",1210,8.94463177402428,21763,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.137609719600374
"225",262,"16/12/20",1210,8.93564729851418,25911,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.137471496900218
"226",263,"16/12/20",1210,8.82345814928453,30047,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.135745509988993
"227",264,"16/12/20",1210,8.84712810166757,34234,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.136109663102578
"228",265,"16/12/20",1210,9.09415239363041,38429,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.139910036825083
"229",266,"16/12/20",1210,9.60719227863701,42579,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.147802958132877
"230",267,"16/12/20",1210,10.0514901531266,46729,1,65,"ZZm","7/12/20","M","ZZ",5.508,45,"Data_12-17-2020_Pogona.exp.3","Data_12-17-2020_Pogona.exp",0.154638310048102
"231",270,"16/12/20",2323,2.61661863259059,4352,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0402556712706245
"232",271,"16/12/20",2323,2.94750197612503,6196,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0453461842480774
"233",272,"16/12/20",2323,3.02071513174647,7991,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0464725404884072
"234",273,"16/12/20",2323,3.06896514256724,9782,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0472148483471883
"235",274,"16/12/20",2323,2.9272534411093,11557,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0450346683247585
"236",275,"16/12/20",2323,4.61485120540683,13375,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0709977108524128
"237",276,"16/12/20",2323,4.80207304909103,15112,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0738780469090928
"238",277,"16/12/20",2323,4.89744704911607,16953,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0753453392171703
"239",278,"16/12/20",2323,5.01949958471032,18720,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0772230705340049
"240",279,"16/12/20",2323,4.32163497097591,20464,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0664866918611678
"241",280,"16/12/20",2323,4.72958595422272,22283,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0727628608341957
"242",281,"16/12/20",2323,4.977714142261,24086,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0765802175732462
"243",282,"16/12/20",2323,4.61795600161686,25874,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0710454769479517
"244",283,"16/12/20",2323,5.0070268236162,27692,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0770311819017877
"245",284,"16/12/20",2323,5.46975110095073,29459,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0841500169377035
"246",285,"16/12/20",2323,4.68397346224228,31247,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0720611301883428
"247",286,"16/12/20",2323,3.01686930619718,33035,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0464133739414951
"248",287,"16/12/20",2323,7.72365429290284,34822,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.118825450660044
"249",288,"16/12/20",2323,8.0027933817486,36648,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.123119898180748
"250",289,"16/12/20",2323,6.81103897571069,38373,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.104785215010934
"251",290,"16/12/20",2323,5.20207423016265,40214,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0800319112332715
"252",291,"16/12/20",2323,4.95810640434322,42004,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0762785600668188
"253",292,"16/12/20",2323,8.56708526579077,43808,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.131801311781396
"254",293,"16/12/20",2323,6.62456625473633,45551,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.10191640391902
"255",294,"16/12/20",2323,5.11910442357718,47363,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0787554526704182
"256",295,"16/12/20",2323,4.87438145802148,49122,1,65,"ZWf","11/25/2020","F","ZW",5.847,46,"Data_12-17-2020_Pogona_Mux2.exp.3","Data_12-17-2020_Pogona_Mux2.exp",0.0749904839695612
"257",298,"16/12/20",2553,2.84705471543124,3864,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0438008417758652
"258",299,"16/12/20",2553,2.89224779578635,5645,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0444961199351746
"259",300,"16/12/20",2553,3.0199446570177,7412,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0464606870310415
"260",301,"16/12/20",2553,3.02170287434881,9161,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0464877365284432
"261",302,"16/12/20",2553,2.97132021958157,11024,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0457126187627934
"262",303,"16/12/20",2553,3.05530920236405,12843,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0470047569594469
"263",304,"16/12/20",2553,3.34808880508127,14587,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0515090585397118
"264",305,"16/12/20",2553,3.32023116260612,16369,1,65,"ZZm","11/22/2020","M","ZZ",5.093,45,"Data_12-17-2020_Pogona_Mux2.exp.2","Data_12-17-2020_Pogona_Mux2.exp",0.0510804794247095
